shelter_id,owner_email,name,email,phone,zipcode,address,address_detail,opening_hours,volunteer_info,description,url,created_at,modified_at
2315,user08936@test.com,경기도고양 봄날 애견보호센터,user08936@test.com,031-4145-3796,10401,경기도 고양시 개포 173,10층 851호,연중무휴 08:00-20:00,"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",16년 전통의 경기도고양 봄날 애견보호센터입니다. 경기도에서 가장 오래된 보호소로 현재 58마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://blog.naver.com/shelter2315,2025-12-04 03:07:09,2025-12-04 03:07:09
2316,user08939@test.com,동행 보호소,user08939@test.com,053-4840-3754,42061,대구광역시 수성구 삼성 22,5층 575호,매일 09:00-19:00,"사전 연락 후 방문, 개인/단체 모두 환영",대구 소재 동행 보호소입니다. 넓은 운동장과 쾌적한 환경에서 88여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.instagram.com/shelter2316,2025-12-04 03:07:09,2025-12-04 03:07:09
2317,user08943@test.com,경기도수원 햇살 동물쉼터,user08943@test.com,031-7034-2130,16444,경기도 수원시 압구정 114,3층 735호,평일 10:00-17:00,"주말 봉사 가능, 단체 봉사 환영",경기도 수원의 경기도수원 햇살 동물쉼터입니다. 24년간 운영하며 35여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2318,user08944@test.com,천사 동물병원,user08944@test.com,032-7261-1009,21990,인천광역시 연수구 양재천 139,6층 680호,"평일 08:30-18:30, 주말 09:00-18:00","자원봉사 상시 모집, 예약 필수",천사 동물병원은 인천에서 운영하는 비영리 동물보호시설입니다. 매년 119여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter2318,2025-12-04 03:07:09,2025-12-04 03:07:09
2319,user08945@test.com,햇살 동물병원,user08945@test.com,031-2469-5163,13487,경기도 성남시 양재천 191,20층 474호,월-토 09:00-18:00 (일요일 휴무),"주중/주말 봉사 가능, 학생 봉사활동 가능",경기도 소재 햇살 동물병원입니다. 넓은 운동장과 쾌적한 환경에서 20여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://shelter2319.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2320,user08947@test.com,서 나눔 동물쉼터,user08947@test.com,062-5303-9418,61937,광주광역시 서구 강남대 25,9층 357호,"평일 09:00-17:00, 토요일 10:00-15:00","주중/주말 봉사 가능, 학생 봉사활동 가능",15년 전통의 서 나눔 동물쉼터입니다. 광주에서 가장 오래된 보호소로 현재 83마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter2320.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2321,user08949@test.com,서초 겨울 애견보호센터,user08949@test.com,02-8060-9584,06590,서울특별시 서초구 압구정 18,4층 302호,평일 10:00-17:00,"사전 예약 필수, 주말 봉사 가능",서울 서초의 서초 겨울 애견보호센터입니다. 17년간 운영하며 124여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.instagram.com/shelter2321,2025-12-04 03:07:09,2025-12-04 03:07:09
2322,user08950@test.com,해운대 저녁 반려동물센터,user08950@test.com,051-6787-2019,48094,부산광역시 해운대구 도산대 46,1층 697호,"평일 08:30-18:30, 주말 09:00-18:00","주말 단체 봉사 우선, 평일 개인 봉사 가능",해운대 저녁 반려동물센터은 부산에서 운영하는 비영리 동물보호시설입니다. 매년 90여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter2322,2025-12-04 03:07:09,2025-12-04 03:07:09
2323,user08955@test.com,은혜 보호소,user08955@test.com,032-9138-8782,21990,인천광역시 연수구 오금 120,3층 406호,평일 10:00-17:00,"평일 봉사 가능, 1일 체험 가능",인천 연수의 은혜 보호소입니다. 10년간 운영하며 25여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.shelter2323.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2324,user08956@test.com,축복 반려동물센터,user08956@test.com,031-9018-3612,10401,경기도 고양시 강남대 112,8층 477호,"평일 09:00-18:00, 주말 10:00-17:00","주말 봉사 가능, 단체 봉사 환영",경기도에 위치한 축복 반려동물센터입니다. 현재 150여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2325,user08957@test.com,광주서 기쁨 동물쉼터,user08957@test.com,062-1267-3560,61937,광주광역시 서구 선릉 83,15층 775호,"평일 09:00-17:00, 토요일 10:00-15:00","사전 예약 필수, 주말 봉사 가능",3년 전통의 광주서 기쁨 동물쉼터입니다. 광주에서 가장 오래된 보호소로 현재 89마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.instagram.com/shelter2325,2025-12-04 03:07:09,2025-12-04 03:07:09
2326,user08962@test.com,강남 평화 반려동물센터,user08962@test.com,02-9984-4539,06234,서울특별시 강남구 서초중앙 153,11층 530호,연중무휴 08:00-20:00,학생 봉사활동 확인서 발급 가능,강남 평화 반려동물센터은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 138여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://shelter2326.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2327,user08963@test.com,온누리 반려동물센터,user08963@test.com,031-4565-8060,10401,경기도 고양시 영동대 82,15층 179호,월-토 09:00-18:00 (일요일 휴무),주 1회 이상 참여 가능한 분 환영,14년 전통의 온누리 반려동물센터입니다. 경기도에서 가장 오래된 보호소로 현재 89마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.instagram.com/shelter2327,2025-12-04 03:07:09,2025-12-04 03:07:09
2328,user08965@test.com,성남 사랑 보호소,user08965@test.com,031-3957-3798,13487,경기도 성남시 삼성 140,12층 375호,평일 10:00-17:00,"자원봉사 상시 모집, 예약 필수",경기도 소재 성남 사랑 보호소입니다. 넓은 운동장과 쾌적한 환경에서 67여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.shelter2328.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2329,user08970@test.com,나눔 보호소,user08970@test.com,032-8983-7022,21556,인천광역시 남동구 양재천 139,7층 435호,"평일 08:30-18:30, 주말 09:00-18:00","평일 봉사 가능, 1일 체험 가능",나눔 보호소은 인천에서 운영하는 비영리 동물보호시설입니다. 매년 138여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter2329.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2330,user08972@test.com,성남 은혜 애견보호센터,user08972@test.com,031-4651-6496,13487,경기도 성남시 학동 34,17층 437호,"평일 09:00-18:00, 주말 10:00-17:00","주중/주말 봉사 가능, 학생 봉사활동 가능",성남 은혜 애견보호센터은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 47여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://blog.naver.com/shelter2330,2025-12-04 03:07:09,2025-12-04 03:07:09
2331,user08975@test.com,행복 반려동물센터,user08975@test.com,02-1493-7275,05288,서울특별시 강동구 백제고분 111,3층 382호,월-토 09:00-18:00 (일요일 휴무),"자원봉사 상시 모집, 예약 필수",19년 전통의 행복 반려동물센터입니다. 서울에서 가장 오래된 보호소로 현재 124마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.instagram.com/shelter2331,2025-12-04 03:07:09,2025-12-04 03:07:09
2332,user08977@test.com,이웃 애견보호센터,user08977@test.com,051-2312-8439,48094,부산광역시 해운대구 영동대 4,5층 873호,연중무휴 08:00-20:00,"평일 봉사 가능, 1일 체험 가능",부산 해운대의 이웃 애견보호센터입니다. 8년간 운영하며 32여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://shelter2332.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2333,user08979@test.com,대구수성 우리 보호소,user08979@test.com,053-5175-9722,42061,대구광역시 수성구 잠실 166,20층 125호,평일 10:00-17:00,"주말 단체 봉사 우선, 평일 개인 봉사 가능",대구에 위치한 대구수성 우리 보호소입니다. 현재 59여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.instagram.com/shelter2333,2025-12-04 03:07:09,2025-12-04 03:07:09
2334,user08985@test.com,대전유성 무지개 반려동물센터,user08985@test.com,042-4706-8784,34126,대전광역시 유성구 압구정 115,12층 421호,연중무휴 08:00-20:00,학생 봉사활동 확인서 발급 가능,대전에 위치한 대전유성 무지개 반려동물센터입니다. 현재 76여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.shelter2334.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2335,user08994@test.com,서울송파 꿈 보호소,user08994@test.com,02-6632-9563,05855,서울특별시 송파구 압구정 83,8층 495호,"평일 09:00-18:00, 주말 10:00-17:00","사전 예약 필수, 주말 봉사 가능",서울송파 꿈 보호소은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 106여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter2335.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2336,user08995@test.com,서울서초 소망 동물병원,user08995@test.com,02-5268-9582,06590,서울특별시 서초구 도산대 139,10층 344호,화-일 09:00-18:00 (월요일 휴무),"평일 봉사 가능, 1일 체험 가능",5년 전통의 서울서초 소망 동물병원입니다. 서울에서 가장 오래된 보호소로 현재 131마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter2336.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2337,user09001@test.com,서울서초 저녁 동물병원,user09001@test.com,02-3138-7107,06590,서울특별시 서초구 영동대 20,17층 266호,월-토 09:00-18:00 (일요일 휴무),주 1회 이상 참여 가능한 분 환영,서울 서초의 서울서초 저녁 동물병원입니다. 23년간 운영하며 35여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.shelter2337.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2338,user09003@test.com,은혜 보호소,user09003@test.com,02-4137-7816,06234,서울특별시 강남구 강남대 197,10층 342호,화-일 09:00-18:00 (월요일 휴무),"주말 단체 봉사 우선, 평일 개인 봉사 가능",서울 강남의 은혜 보호소입니다. 25년간 운영하며 76여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter2338,2025-12-04 03:07:09,2025-12-04 03:07:09
2339,user09006@test.com,서울서초 저녁 애견보호센터,user09006@test.com,02-7175-6074,06590,서울특별시 서초구 봉은사 50,10층 550호,평일 10:00-17:00,주 1회 이상 참여 가능한 분 환영,서울에 위치한 서울서초 저녁 애견보호센터입니다. 현재 64여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2340,user09008@test.com,서 사랑 보호소,user09008@test.com,062-9350-9853,61937,광주광역시 서구 논현 118,16층 491호,"평일 09:00-18:00, 주말 10:00-17:00","평일 봉사 가능, 1일 체험 가능",서 사랑 보호소은 광주에서 운영하는 비영리 동물보호시설입니다. 매년 52여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter2340,2025-12-04 03:07:09,2025-12-04 03:07:09
2341,user09013@test.com,용인 따뜻한 보호소,user09013@test.com,031-3458-6515,16827,경기도 용인시 봉은사 128,1층 607호,연중무휴 08:00-20:00,학생 봉사활동 확인서 발급 가능,경기도 용인의 용인 따뜻한 보호소입니다. 3년간 운영하며 141여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter2341,2025-12-04 03:07:09,2025-12-04 03:07:09
2342,user09020@test.com,송파 은혜 반려동물센터,user09020@test.com,02-6898-5953,05855,서울특별시 송파구 압구정 119,15층 379호,매일 09:00-19:00,학생 봉사활동 확인서 발급 가능,서울 송파의 송파 은혜 반려동물센터입니다. 21년간 운영하며 49여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://shelter2342.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2343,user09022@test.com,봄 동물쉼터,user09022@test.com,032-1665-9874,21556,인천광역시 남동구 개포 189,6층 298호,"평일 09:00-17:00, 토요일 10:00-15:00","주말 봉사 가능, 단체 봉사 환영",25년 전통의 봄 동물쉼터입니다. 인천에서 가장 오래된 보호소로 현재 95마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter2343.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2344,user09027@test.com,성남 별빛 동물쉼터,user09027@test.com,031-8997-7582,13487,경기도 성남시 가락 67,9층 807호,화-일 09:00-18:00 (월요일 휴무),"평일 봉사 가능, 1일 체험 가능",경기도 성남의 성남 별빛 동물쉼터입니다. 7년간 운영하며 53여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.instagram.com/shelter2344,2025-12-04 03:07:09,2025-12-04 03:07:09
2345,user09029@test.com,경기도수원 행복 동물쉼터,user09029@test.com,031-1482-1146,16444,경기도 수원시 강남대 156,9층 430호,"평일 09:00-17:00, 토요일 10:00-15:00","정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",경기도 수원의 경기도수원 행복 동물쉼터입니다. 21년간 운영하며 134여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter2345,2025-12-04 03:07:09,2025-12-04 03:07:09
2346,user09033@test.com,은혜 반려동물센터,user09033@test.com,062-6569-7988,61937,광주광역시 서구 압구정 68,20층 908호,"평일 09:00-18:00, 주말 10:00-17:00","주말 봉사 가능, 단체 봉사 환영",12년 전통의 은혜 반려동물센터입니다. 광주에서 가장 오래된 보호소로 현재 30마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.instagram.com/shelter2346,2025-12-04 03:07:09,2025-12-04 03:07:09
2347,user09034@test.com,행복 애견보호센터,user09034@test.com,02-4544-5455,06234,서울특별시 강남구 가락 122,16층 997호,화-일 09:00-18:00 (월요일 휴무),"주말 봉사 가능, 단체 봉사 환영",행복 애견보호센터은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 134여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter2347,2025-12-04 03:07:09,2025-12-04 03:07:09
2348,user09036@test.com,서초 아침 동물쉼터,user09036@test.com,02-7545-6864,06590,서울특별시 서초구 선릉 196,19층 792호,평일 10:00-17:00,"주말 봉사 가능, 단체 봉사 환영",서울 소재 서초 아침 동물쉼터입니다. 넓은 운동장과 쾌적한 환경에서 32여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.instagram.com/shelter2348,2025-12-04 03:07:09,2025-12-04 03:07:09
2349,user09042@test.com,서울서초 무지개 반려동물센터,user09042@test.com,02-4233-2651,06590,서울특별시 서초구 테헤란 147,14층 490호,평일 10:00-17:00,"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",서울서초 무지개 반려동물센터은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 117여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2350,user09046@test.com,남동 기쁨 반려동물센터,user09046@test.com,032-2574-3837,21556,인천광역시 남동구 반포대 159,15층 950호,"평일 09:00-18:00, 주말 10:00-17:00","사전 연락 후 방문, 개인/단체 모두 환영",인천 남동의 남동 기쁨 반려동물센터입니다. 19년간 운영하며 126여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter2350,2025-12-04 03:07:09,2025-12-04 03:07:09
2351,user09047@test.com,서울강남 가을 반려동물센터,user09047@test.com,02-6326-5259,06234,서울특별시 강남구 서초대 72,6층 741호,월-토 09:00-18:00 (일요일 휴무),"주말 봉사 가능, 단체 봉사 환영",13년 전통의 서울강남 가을 반려동물센터입니다. 서울에서 가장 오래된 보호소로 현재 140마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://blog.naver.com/shelter2351,2025-12-04 03:07:09,2025-12-04 03:07:09
2352,user09054@test.com,행복 애견보호센터,user09054@test.com,032-9110-3604,21556,인천광역시 남동구 가락 75,11층 889호,"평일 08:30-18:30, 주말 09:00-18:00","주말 단체 봉사 우선, 평일 개인 봉사 가능",6년 전통의 행복 애견보호센터입니다. 인천에서 가장 오래된 보호소로 현재 100마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter2352.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2353,user09055@test.com,경기도용인 달빛 동물쉼터,user09055@test.com,031-4343-1917,16827,경기도 용인시 강남대 60,11층 963호,"평일 09:00-17:00, 토요일 10:00-15:00","자원봉사 상시 모집, 예약 필수",경기도용인 달빛 동물쉼터은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 149여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://shelter2353.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2354,user09056@test.com,수성 소망 반려동물센터,user09056@test.com,053-2085-8448,42061,대구광역시 수성구 학동 9,11층 185호,연중무휴 08:00-20:00,"사전 예약 필수, 주말 봉사 가능",17년 전통의 수성 소망 반려동물센터입니다. 대구에서 가장 오래된 보호소로 현재 128마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2355,user09057@test.com,성남 천사 보호소,user09057@test.com,031-8941-1398,13487,경기도 성남시 반포대 177,17층 714호,"평일 08:30-18:30, 주말 09:00-18:00","주말 봉사 가능, 단체 봉사 환영",경기도에 위치한 성남 천사 보호소입니다. 현재 88여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://blog.naver.com/shelter2355,2025-12-04 03:07:09,2025-12-04 03:07:09
2356,user09059@test.com,서초 가을 애견보호센터,user09059@test.com,02-1852-3438,06590,서울특별시 서초구 반포대 113,18층 646호,월-토 09:00-18:00 (일요일 휴무),"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",서울에 위치한 서초 가을 애견보호센터입니다. 현재 87여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2357,user09063@test.com,인천남동 빛나는 보호소,user09063@test.com,032-9147-9257,21556,인천광역시 남동구 잠실 187,3층 971호,연중무휴 08:00-20:00,"주중/주말 봉사 가능, 학생 봉사활동 가능",인천남동 빛나는 보호소은 인천에서 운영하는 비영리 동물보호시설입니다. 매년 148여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter2357.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2358,user09084@test.com,축복 동물쉼터,user09084@test.com,062-1524-8784,61937,광주광역시 서구 언주 28,3층 474호,월-토 09:00-18:00 (일요일 휴무),"사전 연락 후 방문, 개인/단체 모두 환영",광주에 위치한 축복 동물쉼터입니다. 현재 72여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.shelter2358.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2359,user09088@test.com,빛나는 애견보호센터,user09088@test.com,053-7502-9592,42061,대구광역시 수성구 도산대 117,12층 310호,연중무휴 08:00-20:00,"자원봉사 상시 모집, 예약 필수",대구 수성의 빛나는 애견보호센터입니다. 18년간 운영하며 23여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter2359,2025-12-04 03:07:09,2025-12-04 03:07:09
2360,user09094@test.com,송파 따뜻한 애견보호센터,user09094@test.com,02-2727-5091,05855,서울특별시 송파구 테헤란 59,11층 640호,매일 09:00-19:00,주 1회 이상 참여 가능한 분 환영,6년 전통의 송파 따뜻한 애견보호센터입니다. 서울에서 가장 오래된 보호소로 현재 94마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2361,user09105@test.com,경기도용인 우리 보호소,user09105@test.com,031-1463-5365,16827,경기도 용인시 개포 60,5층 958호,평일 10:00-17:00,"사전 연락 후 방문, 개인/단체 모두 환영",25년 전통의 경기도용인 우리 보호소입니다. 경기도에서 가장 오래된 보호소로 현재 80마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter2361.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2362,user09107@test.com,서울서초 동행 동물병원,user09107@test.com,02-2512-8015,06590,서울특별시 서초구 논현 155,18층 973호,매일 09:00-19:00,"자원봉사 상시 모집, 예약 필수",서울서초 동행 동물병원은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 108여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2363,user09112@test.com,대구수성 빛나는 애견보호센터,user09112@test.com,053-3878-1263,42061,대구광역시 수성구 봉은사 14,18층 716호,"평일 09:00-18:00, 주말 10:00-17:00","평일 봉사 가능, 1일 체험 가능",대구수성 빛나는 애견보호센터은 대구에서 운영하는 비영리 동물보호시설입니다. 매년 42여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://blog.naver.com/shelter2363,2025-12-04 03:07:09,2025-12-04 03:07:09
2364,user09115@test.com,대구수성 축복 동물쉼터,user09115@test.com,053-7344-2268,42061,대구광역시 수성구 서초중앙 132,18층 722호,월-토 09:00-18:00 (일요일 휴무),"평일 봉사 가능, 1일 체험 가능",대구수성 축복 동물쉼터은 대구에서 운영하는 비영리 동물보호시설입니다. 매년 51여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter2364.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2365,user09118@test.com,나눔 보호소,user09118@test.com,031-4795-5496,13487,경기도 성남시 반포대 11,11층 666호,"평일 09:00-17:00, 토요일 10:00-15:00","정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",나눔 보호소은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 109여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://shelter2365.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2366,user09125@test.com,대전유성 햇살 반려동물센터,user09125@test.com,042-4574-5756,34126,대전광역시 유성구 삼성 105,19층 632호,"평일 08:30-18:30, 주말 09:00-18:00","평일 봉사 가능, 1일 체험 가능",17년 전통의 대전유성 햇살 반려동물센터입니다. 대전에서 가장 오래된 보호소로 현재 51마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.instagram.com/shelter2366,2025-12-04 03:07:09,2025-12-04 03:07:09
2367,user09132@test.com,서울서초 은혜 동물병원,user09132@test.com,02-5971-2002,06590,서울특별시 서초구 오금 175,9층 946호,"평일 09:00-18:00, 주말 10:00-17:00","정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",서울서초 은혜 동물병원은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 145여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter2367,2025-12-04 03:07:09,2025-12-04 03:07:09
2368,user09135@test.com,강동 빛나는 동물병원,user09135@test.com,02-6436-3778,05288,서울특별시 강동구 논현 121,1층 304호,연중무휴 08:00-20:00,"자원봉사 상시 모집, 예약 필수",서울 강동의 강동 빛나는 동물병원입니다. 23년간 운영하며 150여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.instagram.com/shelter2368,2025-12-04 03:07:09,2025-12-04 03:07:09
2369,user09136@test.com,따뜻한 애견보호센터,user09136@test.com,031-3790-8390,13487,경기도 성남시 양재천 62,17층 384호,월-토 09:00-18:00 (일요일 휴무),"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",경기도 성남의 따뜻한 애견보호센터입니다. 3년간 운영하며 30여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2370,user09139@test.com,봄날 반려동물센터,user09139@test.com,02-9562-2778,05288,서울특별시 강동구 백제고분 163,9층 274호,"평일 08:30-18:30, 주말 09:00-18:00","주중/주말 봉사 가능, 학생 봉사활동 가능",서울에 위치한 봄날 반려동물센터입니다. 현재 30여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.instagram.com/shelter2370,2025-12-04 03:07:09,2025-12-04 03:07:09
2371,user09141@test.com,경기도용인 희망 애견보호센터,user09141@test.com,031-8669-9641,16827,경기도 용인시 역삼 125,7층 561호,평일 10:00-17:00,"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",경기도 용인의 경기도용인 희망 애견보호센터입니다. 6년간 운영하며 61여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.shelter2371.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2372,user09147@test.com,부산해운대 여름 반려동물센터,user09147@test.com,051-8776-6275,48094,부산광역시 해운대구 강남대 90,19층 193호,월-토 09:00-18:00 (일요일 휴무),"사전 예약 필수, 주말 봉사 가능",부산 해운대의 부산해운대 여름 반려동물센터입니다. 3년간 운영하며 89여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://shelter2372.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2373,user09148@test.com,기쁨 애견보호센터,user09148@test.com,032-2464-4484,21556,인천광역시 남동구 영동대 70,2층 426호,평일 10:00-17:00,"주말 단체 봉사 우선, 평일 개인 봉사 가능",기쁨 애견보호센터은 인천에서 운영하는 비영리 동물보호시설입니다. 매년 73여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2374,user09150@test.com,부산해운대 봄날 보호소,user09150@test.com,051-2326-5330,48094,부산광역시 해운대구 잠실 14,17층 266호,연중무휴 08:00-20:00,"평일 봉사 가능, 1일 체험 가능",부산 소재 부산해운대 봄날 보호소입니다. 넓은 운동장과 쾌적한 환경에서 119여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.shelter2374.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2375,user09151@test.com,빛나는 동물쉼터,user09151@test.com,051-5732-8302,48094,부산광역시 해운대구 잠실 188,9층 897호,연중무휴 08:00-20:00,"자원봉사 상시 모집, 예약 필수",부산에 위치한 빛나는 동물쉼터입니다. 현재 106여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.shelter2375.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
